2021-07-10,BR,Brazil,AMRO,53725,1639
2021-07-11,BR,Brazil,AMRO,57737,1509
2021-07-12,BR,Brazil,AMRO,48504,1205
2021-07-13,BR,Brazil,AMRO,20937,595
2021-07-14,BR,Brazil,AMRO,17031,745
2021-07-15,BR,Brazil,AMRO,45022,1605
2021-07-16,BR,Brazil,AMRO,57736,1556
2021-07-17,BR,Brazil,AMRO,52789,1548
2021-07-18,BR,Brazil,AMRO,45591,1456
2021-07-19,BR,Brazil,AMRO,34339,868
2021-07-20,BR,Brazil,AMRO,34126,948
2021-07-21,BR,Brazil,AMRO,15271,542
2021-07-22,BR,Brazil,AMRO,27592,1424
2021-07-23,BR,Brazil,AMRO,54517,1424
2021-07-24,BR,Brazil,AMRO,49757,1412
2021-07-25,BR,Brazil,AMRO,108732,1324
2021-07-26,BR,Brazil,AMRO,38091,1108
2021-07-27,BR,Brazil,AMRO,18129,476
2021-07-28,BR,Brazil,AMRO,18999,578
2021-07-29,BR,Brazil,AMRO,41411,1333
2021-07-30,BR,Brazil,AMRO,48013,1344
2021-07-31,BR,Brazil,AMRO,42283,1318
2021-08-01,BR,Brazil,AMRO,40904,963
2021-08-02,BR,Brazil,AMRO,37582,910
2021-08-03,BR,Brazil,AMRO,20503,464
2021-08-04,BR,Brazil,AMRO,15143,389
2021-08-05,BR,Brazil,AMRO,32316,1209
2021-08-06,BR,Brazil,AMRO,40716,1175
2021-08-07,BR,Brazil,AMRO,40054,1099
2021-08-08,BR,Brazil,AMRO,42159,1056
2021-08-09,BR,Brazil,AMRO,43033,990
2021-08-10,BR,Brazil,AMRO,13893,399
2021-08-11,BR,Brazil,AMRO,12085,411
2021-08-12,BR,Brazil,AMRO,34885,1211
2021-08-13,BR,Brazil,AMRO,32443,975
2021-08-14,BR,Brazil,AMRO,39982,1148
2021-08-15,BR,Brazil,AMRO,33933,966
2021-08-16,BR,Brazil,AMRO,31142,926
2021-08-17,BR,Brazil,AMRO,13957,270
2021-08-18,BR,Brazil,AMRO,14471,434
2021-08-19,BR,Brazil,AMRO,37613,1106
2021-08-20,BR,Brazil,AMRO,41714,1064
2021-08-21,BR,Brazil,AMRO,36315,979
2021-08-22,BR,Brazil,AMRO,33887,870
2021-08-23,BR,Brazil,AMRO,28388,698
2021-08-24,BR,Brazil,AMRO,14404,318
2021-08-25,BR,Brazil,AMRO,13103,321
2021-08-26,BR,Brazil,AMRO,30872,894
2021-08-27,BR,Brazil,AMRO,30671,903
2021-08-28,BR,Brazil,AMRO,31024,920
2021-08-29,BR,Brazil,AMRO,27345,761
2021-08-30,BR,Brazil,AMRO,24699,684
2021-08-31,BR,Brazil,AMRO,13210,298
2021-09-01,BR,Brazil,AMRO,10466,266
2021-09-02,BR,Brazil,AMRO,24589,839
2021-09-03,BR,Brazil,AMRO,27345,737
2021-09-04,BR,Brazil,AMRO,26280,764
2021-09-05,BR,Brazil,AMRO,25565,756
2021-09-06,BR,Brazil,AMRO,21804,692
2021-09-07,BR,Brazil,AMRO,12915,266
2021-09-08,BR,Brazil,AMRO,9154,182
2021-09-09,BR,Brazil,AMRO,13645,361
2021-09-10,BR,Brazil,AMRO,14430,250
2021-09-11,BR,Brazil,AMRO,30891,753
2021-09-12,BR,Brazil,AMRO,15951,672
2021-09-13,BR,Brazil,AMRO,14314,712
2021-09-14,BR,Brazil,AMRO,10615,293
2021-09-15,BR,Brazil,AMRO,6645,215
2021-09-16,BR,Brazil,AMRO,13406,731
2021-09-17,BR,Brazil,AMRO,14780,800
2021-09-18,BR,Brazil,AMRO,34407,643
2021-09-19,BR,Brazil,AMRO,11202,333
2021-09-20,BR,Brazil,AMRO,150106,935
2021-09-21,BR,Brazil,AMRO,9458,244
2021-09-22,BR,Brazil,AMRO,7884,203
2021-09-23,BR,Brazil,AMRO,-573,485
2021-09-24,BR,Brazil,AMRO,36473,876
2021-09-25,BR,Brazil,AMRO,24611,648
2021-09-26,BR,Brazil,AMRO,19438,699
2021-09-27,BR,Brazil,AMRO,15688,537
2021-09-28,BR,Brazil,AMRO,8668,243
2021-09-29,BR,Brazil,AMRO,14423,210
2021-09-30,BR,Brazil,AMRO,15395,793
2021-10-01,BR,Brazil,AMRO,17756,676
2021-10-02,BR,Brazil,AMRO,27527,627
2021-10-03,BR,Brazil,AMRO,18578,476
2021-10-04,BR,Brazil,AMRO,13466,498
2021-10-05,BR,Brazil,AMRO,9004,225
2021-10-06,BR,Brazil,AMRO,10425,204
2021-10-07,BR,Brazil,AMRO,20528,677
2021-10-08,BR,Brazil,AMRO,17893,530
2021-10-09,BR,Brazil,AMRO,15591,451
2021-10-10,BR,Brazil,AMRO,18172,615
2021-10-11,BR,Brazil,AMRO,16451,404
2021-10-12,BR,Brazil,AMRO,8639,182
2021-10-13,BR,Brazil,AMRO,6918,202
2021-10-14,BR,Brazil,AMRO,7359,185
2021-10-15,BR,Brazil,AMRO,7852,176
2021-10-16,BR,Brazil,AMRO,14288,525
2021-10-17,BR,Brazil,AMRO,15239,570
2021-10-18,BR,Brazil,AMRO,11250,483
2021-10-19,BR,Brazil,AMRO,5738,130
2021-10-20,BR,Brazil,AMRO,7446,183
2021-10-21,BR,Brazil,AMRO,12969,390
2021-10-22,BR,Brazil,AMRO,15609,373
2021-10-23,BR,Brazil,AMRO,16853,451
2021-10-24,BR,Brazil,AMRO,14502,460
2021-10-25,BR,Brazil,AMRO,11716,318
2021-10-26,BR,Brazil,AMRO,6204,187
2021-10-27,BR,Brazil,AMRO,5797,160
2021-10-28,BR,Brazil,AMRO,13424,442
2021-10-29,BR,Brazil,AMRO,17184,433
2021-10-30,BR,Brazil,AMRO,15268,389
2021-10-31,BR,Brazil,AMRO,11965,394
2021-11-01,BR,Brazil,AMRO,10693,232
2021-11-02,BR,Brazil,AMRO,6761,130
2021-11-03,BR,Brazil,AMRO,3838,98
2021-11-04,BR,Brazil,AMRO,6431,149
2021-11-05,BR,Brazil,AMRO,14661,164
2021-11-06,BR,Brazil,AMRO,13352,436
2021-11-07,BR,Brazil,AMRO,13321,389
2021-11-08,BR,Brazil,AMRO,11866,328
2021-11-09,BR,Brazil,AMRO,6115,59
2021-11-10,BR,Brazil,AMRO,5638,126
2021-11-11,BR,Brazil,AMRO,10948,183
2021-11-12,BR,Brazil,AMRO,12273,280
2021-11-13,BR,Brazil,AMRO,15300,188
2021-11-14,BR,Brazil,AMRO,14598,267
2021-11-15,BR,Brazil,AMRO,14642,731
2021-11-16,BR,Brazil,AMRO,4129,61
2021-11-17,BR,Brazil,AMRO,2799,63
2021-11-18,BR,Brazil,AMRO,4918,132
2021-11-19,BR,Brazil,AMRO,11977,373
2021-11-20,BR,Brazil,AMRO,12301,293
2021-11-21,BR,Brazil,AMRO,13355,226
2021-11-22,BR,Brazil,AMRO,8833,217
2021-11-23,BR,Brazil,AMRO,5126,72
2021-11-24,BR,Brazil,AMRO,2594,123
2021-11-25,BR,Brazil,AMRO,10312,284
2021-11-26,BR,Brazil,AMRO,12930,273
2021-11-27,BR,Brazil,AMRO,12126,303
2021-11-28,BR,Brazil,AMRO,12392,315
2021-11-29,BR,Brazil,AMRO,9233,229
2021-11-30,BR,Brazil,AMRO,4043,92
2021-12-01,BR,Brazil,AMRO,3843,98
2021-12-02,BR,Brazil,AMRO,9710,305
2021-12-03,BR,Brazil,AMRO,11413,283
2021-12-04,BR,Brazil,AMRO,12910,215
2021-12-05,BR,Brazil,AMRO,10627,221
2021-12-06,BR,Brazil,AMRO,8838,170
2021-12-07,BR,Brazil,AMRO,4844,66
2021-12-08,BR,Brazil,AMRO,4385,108
2021-12-09,BR,Brazil,AMRO,10250,274
2021-12-10,BR,Brazil,AMRO,10055,233
2021-12-11,BR,Brazil,AMRO,9278,206
2021-12-12,BR,Brazil,AMRO,7765,234
2021-12-13,BR,Brazil,AMRO,3355,53
2021-12-14,BR,Brazil,AMRO,1688,86
2021-12-15,BR,Brazil,AMRO,2082,48
2021-12-16,BR,Brazil,AMRO,3826,92
2021-12-17,BR,Brazil,AMRO,5446,301
2021-12-18,BR,Brazil,AMRO,3720,124
2021-12-19,BR,Brazil,AMRO,4079,206
2021-12-20,BR,Brazil,AMRO,3323,153
2021-12-21,BR,Brazil,AMRO,1419,49
2021-12-22,BR,Brazil,AMRO,2094,70
2021-12-23,BR,Brazil,AMRO,3621,75
2021-12-24,BR,Brazil,AMRO,3451,143
2021-12-25,BR,Brazil,AMRO,3645,137
2021-12-26,BR,Brazil,AMRO,4164,164
2021-12-27,BR,Brazil,AMRO,0,0
2021-12-28,BR,Brazil,AMRO,8699,56
2021-12-29,BR,Brazil,AMRO,6840,86
2021-12-30,BR,Brazil,AMRO,8430,171
2021-12-31,BR,Brazil,AMRO,9128,112
2022-01-01,BR,Brazil,AMRO,13405,167
2022-01-02,BR,Brazil,AMRO,10282,72
2022-01-03,BR,Brazil,AMRO,3986,49
2022-01-04,BR,Brazil,AMRO,1721,28
2022-01-05,BR,Brazil,AMRO,11850,76
2022-01-06,BR,Brazil,AMRO,18759,175
2022-01-07,BR,Brazil,AMRO,27267,129
2022-01-08,BR,Brazil,AMRO,35826,128
2022-01-09,BR,Brazil,AMRO,63292,181
2022-01-10,BR,Brazil,AMRO,49303,115
2022-01-11,BR,Brazil,AMRO,24382,44
2022-01-12,BR,Brazil,AMRO,34788,110
2022-01-13,BR,Brazil,AMRO,70765,147
2022-01-14,BR,Brazil,AMRO,86631,133
2022-01-15,BR,Brazil,AMRO,98826,174
2022-01-16,BR,Brazil,AMRO,112286,251
2022-01-17,BR,Brazil,AMRO,48520,175
2022-01-18,BR,Brazil,AMRO,24934,74
2022-01-19,BR,Brazil,AMRO,74134,121
2022-01-20,BR,Brazil,AMRO,137103,351
2022-01-21,BR,Brazil,AMRO,204854,338
2022-01-22,BR,Brazil,AMRO,168495,350
2022-01-23,BR,Brazil,AMRO,166539,358
2022-01-24,BR,Brazil,AMRO,157393,238
2022-01-25,BR,Brazil,AMRO,135080,296
2022-01-26,BR,Brazil,AMRO,80340,259
2022-01-27,BR,Brazil,AMRO,186722,487
2022-01-28,BR,Brazil,AMRO,224567,570
2022-01-29,BR,Brazil,AMRO,228954,672
2022-01-30,BR,Brazil,AMRO,269968,799
2022-01-31,BR,Brazil,AMRO,179816,640
2022-02-01,BR,Brazil,AMRO,134175,330
2022-02-02,BR,Brazil,AMRO,77947,284
2022-02-03,BR,Brazil,AMRO,193465,929
2022-02-04,BR,Brazil,AMRO,172903,893
2022-02-05,BR,Brazil,AMRO,298408,1041
2022-02-06,BR,Brazil,AMRO,184311,493
2022-02-07,BR,Brazil,AMRO,197442,1308
2022-02-08,BR,Brazil,AMRO,59737,391
2022-02-09,BR,Brazil,AMRO,66583,428
2022-02-10,BR,Brazil,AMRO,177027,1189
2022-02-11,BR,Brazil,AMRO,178814,1264
2022-02-12,BR,Brazil,AMRO,164066,943
2022-02-13,BR,Brazil,AMRO,166009,1135
2022-02-14,BR,Brazil,AMRO,140234,896
2022-02-15,BR,Brazil,AMRO,54220,314
2022-02-16,BR,Brazil,AMRO,58540,473
2022-02-17,BR,Brazil,AMRO,120549,854
2022-02-18,BR,Brazil,AMRO,147734,1085
2022-02-19,BR,Brazil,AMRO,131049,1128
2022-02-20,BR,Brazil,AMRO,121027,1127
2022-02-21,BR,Brazil,AMRO,108725,851
2022-02-22,BR,Brazil,AMRO,40625,406
2022-02-23,BR,Brazil,AMRO,37339,318
2022-02-24,BR,Brazil,AMRO,105776,816
2022-02-25,BR,Brazil,AMRO,133563,999
2022-02-26,BR,Brazil,AMRO,93757,971
2022-02-27,BR,Brazil,AMRO,0,0
2022-02-28,BR,Brazil,AMRO,165403,1523
2022-03-01,BR,Brazil,AMRO,24054,221
2022-03-02,BR,Brazil,AMRO,19516,199
2022-03-03,BR,Brazil,AMRO,23545,297
2022-03-04,BR,Brazil,AMRO,30995,370
2022-03-05,BR,Brazil,AMRO,61870,578
2022-03-06,BR,Brazil,AMRO,69769,677
2022-03-07,BR,Brazil,AMRO,59253,672
2022-03-08,BR,Brazil,AMRO,15961,216
2022-03-09,BR,Brazil,AMRO,20456,198
2022-03-10,BR,Brazil,AMRO,68893,488
2022-03-11,BR,Brazil,AMRO,54906,669
2022-03-12,BR,Brazil,AMRO,56635,588
2022-03-13,BR,Brazil,AMRO,55211,470
2022-03-14,BR,Brazil,AMRO,45020,389
2022-03-15,BR,Brazil,AMRO,18642,133
2022-03-16,BR,Brazil,AMRO,11287,171
2022-03-17,BR,Brazil,AMRO,52094,336
2022-03-18,BR,Brazil,AMRO,45882,355
2022-03-19,BR,Brazil,AMRO,49601,485
2022-03-20,BR,Brazil,AMRO,45472,373
2022-03-21,BR,Brazil,AMRO,44154,304
2022-03-22,BR,Brazil,AMRO,13218,103
2022-03-23,BR,Brazil,AMRO,11110,97
2022-03-24,BR,Brazil,AMRO,41021,394
2022-03-25,BR,Brazil,AMRO,47376,302
2022-03-26,BR,Brazil,AMRO,37690,312
2022-03-27,BR,Brazil,AMRO,34576,256
2022-03-28,BR,Brazil,AMRO,0,0
2022-03-29,BR,Brazil,AMRO,40161,313
2022-03-30,BR,Brazil,AMRO,9923,77
2022-03-31,BR,Brazil,AMRO,30056,285
2022-04-01,BR,Brazil,AMRO,33937,263
2022-04-02,BR,Brazil,AMRO,31561,253
2022-04-03,BR,Brazil,AMRO,27270,245
2022-04-04,BR,Brazil,AMRO,17062,106
2022-04-05,BR,Brazil,AMRO,7210,39
2022-04-06,BR,Brazil,AMRO,13361,165
2022-04-07,BR,Brazil,AMRO,27331,216
2022-04-08,BR,Brazil,AMRO,27120,195
2022-04-09,BR,Brazil,AMRO,26502,250
2022-04-10,BR,Brazil,AMRO,30212,149
2022-04-11,BR,Brazil,AMRO,21229,98
2022-04-12,BR,Brazil,AMRO,7210,38
2022-04-13,BR,Brazil,AMRO,8803,69
2022-04-14,BR,Brazil,AMRO,22724,166
2022-04-15,BR,Brazil,AMRO,26924,163
2022-04-16,BR,Brazil,AMRO,23171,140
2022-04-17,BR,Brazil,AMRO,13278,111
2022-04-18,BR,Brazil,AMRO,2775,31
2022-04-19,BR,Brazil,AMRO,2541,22
2022-04-20,BR,Brazil,AMRO,8470,66
2022-04-21,BR,Brazil,AMRO,14131,125
2022-04-22,BR,Brazil,AMRO,36750,263
2022-04-23,BR,Brazil,AMRO,18660,92
2022-04-24,BR,Brazil,AMRO,8068,51
2022-04-25,BR,Brazil,AMRO,6957,53
2022-04-26,BR,Brazil,AMRO,3809,36
2022-04-27,BR,Brazil,AMRO,6456,76
2022-04-28,BR,Brazil,AMRO,22142,144
2022-04-29,BR,Brazil,AMRO,20943,245
2022-04-30,BR,Brazil,AMRO,19916,114
2022-05-01,BR,Brazil,AMRO,14122,185
2022-05-02,BR,Brazil,AMRO,15194,87
2022-05-03,BR,Brazil,AMRO,6263,16
2022-05-04,BR,Brazil,AMRO,6498,89
2022-05-05,BR,Brazil,AMRO,21432,92
2022-05-06,BR,Brazil,AMRO,20072,65
2022-05-07,BR,Brazil,AMRO,21682,137
2022-05-08,BR,Brazil,AMRO,19725,195
2022-05-09,BR,Brazil,AMRO,14622,35
2022-05-10,BR,Brazil,AMRO,6006,13
2022-05-11,BR,Brazil,AMRO,9709,53
2022-05-12,BR,Brazil,AMRO,20143,198
2022-05-13,BR,Brazil,AMRO,23398,126
2022-05-14,BR,Brazil,AMRO,21344,125
2022-05-15,BR,Brazil,AMRO,25609,139
2022-05-16,BR,Brazil,AMRO,17355,92
2022-05-17,BR,Brazil,AMRO,6296,46
2022-05-18,BR,Brazil,AMRO,13510,69
2022-05-19,BR,Brazil,AMRO,26386,229
2022-05-20,BR,Brazil,AMRO,13525,103
2022-05-21,BR,Brazil,AMRO,10415,114
2022-05-22,BR,Brazil,AMRO,10187,60
2022-05-23,BR,Brazil,AMRO,16194,35
2022-05-24,BR,Brazil,AMRO,12613,99
2022-05-25,BR,Brazil,AMRO,12775,39
2022-05-26,BR,Brazil,AMRO,32820,239
2022-05-27,BR,Brazil,AMRO,9787,132
2022-05-28,BR,Brazil,AMRO,33910,143
2022-05-29,BR,Brazil,AMRO,40633,139
2022-05-30,BR,Brazil,AMRO,24239,72
2022-05-31,BR,Brazil,AMRO,8195,62
2022-06-01,BR,Brazil,AMRO,24082,63
2022-06-02,BR,Brazil,AMRO,41377,160
2022-06-03,BR,Brazil,AMRO,40979,125
2022-06-04,BR,Brazil,AMRO,41273,127
2022-06-05,BR,Brazil,AMRO,36189,43
2022-06-06,BR,Brazil,AMRO,15590,26
2022-06-07,BR,Brazil,AMRO,6266,8
2022-06-08,BR,Brazil,AMRO,35783,36
2022-06-09,BR,Brazil,AMRO,71045,307
2022-06-10,BR,Brazil,AMRO,49614,299
2022-06-11,BR,Brazil,AMRO,45073,143
2022-06-12,BR,Brazil,AMRO,56491,170
2022-06-13,BR,Brazil,AMRO,27796,114
2022-06-14,BR,Brazil,AMRO,11728,36
2022-06-15,BR,Brazil,AMRO,40173,70
2022-06-16,BR,Brazil,AMRO,44441,174
2022-06-17,BR,Brazil,AMRO,70290,339
2022-06-18,BR,Brazil,AMRO,32934,151
2022-06-19,BR,Brazil,AMRO,28672,72
2022-06-20,BR,Brazil,AMRO,20127,94
2022-06-21,BR,Brazil,AMRO,10691,55
2022-06-22,BR,Brazil,AMRO,50272,96
2022-06-23,BR,Brazil,AMRO,64362,229
2022-06-24,BR,Brazil,AMRO,71906,140
2022-06-25,BR,Brazil,AMRO,72049,365
2022-06-26,BR,Brazil,AMRO,60384,334
2022-06-27,BR,Brazil,AMRO,38793,140
2022-06-28,BR,Brazil,AMRO,16679,36
2022-06-29,BR,Brazil,AMRO,51678,127
2022-06-30,BR,Brazil,AMRO,76638,316
2022-07-01,BR,Brazil,AMRO,75925,277
2022-07-02,BR,Brazil,AMRO,75139,291
2022-07-03,BR,Brazil,AMRO,76045,284
2022-07-04,BR,Brazil,AMRO,37784,158
2022-07-05,BR,Brazil,AMRO,18575,53
2022-07-06,BR,Brazil,AMRO,45501,122
2022-07-07,BR,Brazil,AMRO,74591,396
2022-07-08,BR,Brazil,AMRO,77166,361
2022-07-09,BR,Brazil,AMRO,72050,283
2022-07-10,BR,Brazil,AMRO,71114,266
2022-07-11,BR,Brazil,AMRO,43657,215
2022-07-12,BR,Brazil,AMRO,0,0
2022-07-13,BR,Brazil,AMRO,66006,204
2022-07-14,BR,Brazil,AMRO,64048,344
2022-07-15,BR,Brazil,AMRO,72224,380
2022-07-16,BR,Brazil,AMRO,65379,297
2022-07-17,BR,Brazil,AMRO,107959,311
2022-07-18,BR,Brazil,AMRO,40149,205
2022-07-19,BR,Brazil,AMRO,10852,55
2022-07-20,BR,Brazil,AMRO,38697,168
2022-07-21,BR,Brazil,AMRO,57999,353
2022-07-22,BR,Brazil,AMRO,56480,346
2022-07-23,BR,Brazil,AMRO,51433,269
2022-07-24,BR,Brazil,AMRO,0,0
2022-07-25,BR,Brazil,AMRO,75806,441
2022-07-26,BR,Brazil,AMRO,9823,37
2022-07-27,BR,Brazil,AMRO,30609,179
2022-07-28,BR,Brazil,AMRO,37914,351
2022-07-29,BR,Brazil,AMRO,44514,310
2022-07-30,BR,Brazil,AMRO,44592,265
2022-07-31,BR,Brazil,AMRO,41713,244
2022-08-01,BR,Brazil,AMRO,22889,173
2022-08-02,BR,Brazil,AMRO,20313,28
2022-08-03,BR,Brazil,AMRO,22064,201
2022-08-04,BR,Brazil,AMRO,34464,295
2022-08-05,BR,Brazil,AMRO,33633,265
2022-08-06,BR,Brazil,AMRO,40433,261
2022-08-07,BR,Brazil,AMRO,29976,222
2022-08-08,BR,Brazil,AMRO,16703,181
2022-08-09,BR,Brazil,AMRO,7198,57
2022-08-10,BR,Brazil,AMRO,17409,170
2022-08-11,BR,Brazil,AMRO,30220,365
2022-08-12,BR,Brazil,AMRO,30935,255
2022-08-13,BR,Brazil,AMRO,27644,220
2022-08-14,BR,Brazil,AMRO,23552,247
2022-08-15,BR,Brazil,AMRO,17726,147
2022-08-16,BR,Brazil,AMRO,4429,37
2022-08-17,BR,Brazil,AMRO,7954,120
2022-08-18,BR,Brazil,AMRO,23040,206
2022-08-19,BR,Brazil,AMRO,21927,247
2022-08-20,BR,Brazil,AMRO,22167,206
2022-08-21,BR,Brazil,AMRO,18863,142
2022-08-22,BR,Brazil,AMRO,15548,144
2022-08-23,BR,Brazil,AMRO,5079,47
2022-08-24,BR,Brazil,AMRO,6218,122
2022-08-25,BR,Brazil,AMRO,20241,203
2022-08-26,BR,Brazil,AMRO,18277,202
2022-08-27,BR,Brazil,AMRO,21039,157
2022-08-28,BR,Brazil,AMRO,18270,164
2022-08-29,BR,Brazil,AMRO,12386,75
2022-08-30,BR,Brazil,AMRO,3452,22
2022-08-31,BR,Brazil,AMRO,12458,128
2022-09-01,BR,Brazil,AMRO,16806,229
2022-09-02,BR,Brazil,AMRO,15842,114
2022-09-03,BR,Brazil,AMRO,14821,182
2022-09-04,BR,Brazil,AMRO,11471,115
2022-09-05,BR,Brazil,AMRO,11722,92
2022-09-06,BR,Brazil,AMRO,9672,71
2022-09-07,BR,Brazil,AMRO,0,0
2022-09-08,BR,Brazil,AMRO,13392,155
2022-09-09,BR,Brazil,AMRO,8892,57
2022-09-10,BR,Brazil,AMRO,4206,85
2022-09-11,BR,Brazil,AMRO,12710,91
2022-09-12,BR,Brazil,AMRO,9409,40
2022-09-13,BR,Brazil,AMRO,0,0
2022-09-14,BR,Brazil,AMRO,7809,45
2022-09-15,BR,Brazil,AMRO,10420,104
2022-09-16,BR,Brazil,AMRO,14525,119
2022-09-17,BR,Brazil,AMRO,9931,82
2022-09-18,BR,Brazil,AMRO,10252,97
2022-09-19,BR,Brazil,AMRO,2978,34
2022-09-20,BR,Brazil,AMRO,4984,42
2022-09-21,BR,Brazil,AMRO,4980,52
2022-09-22,BR,Brazil,AMRO,8741,90
2022-09-23,BR,Brazil,AMRO,7179,86
2022-09-24,BR,Brazil,AMRO,8708,73
2022-09-25,BR,Brazil,AMRO,7772,73
2022-09-26,BR,Brazil,AMRO,6567,32
2022-09-27,BR,Brazil,AMRO,1226,23
2020-01-03,IN,India,SEARO,0,0
2020-01-04,IN,India,SEARO,0,0
2020-01-05,IN,India,SEARO,0,0
2020-01-06,IN,India,SEARO,0,0
2020-01-07,IN,India,SEARO,0,0
2020-01-08,IN,India,SEARO,0,0
2020-01-09,IN,India,SEARO,0,0
2020-01-10,IN,India,SEARO,0,0
2020-01-11,IN,India,SEARO,0,0
2020-01-12,IN,India,SEARO,0,0
2020-01-13,IN,India,SEARO,0,0
2020-01-14,IN,India,SEARO,0,0
2020-01-15,IN,India,SEARO,0,0
2020-01-16,IN,India,SEARO,0,0
2020-01-17,IN,India,SEARO,0,0
2020-01-18,IN,India,SEARO,0,0
2020-01-19,IN,India,SEARO,0,0
2020-01-20,IN,India,SEARO,0,0
2020-01-21,IN,India,SEARO,0,0
2020-01-22,IN,India,SEARO,0,0
2020-01-23,IN,India,SEARO,0,0
2020-01-24,IN,India,SEARO,0,0
2020-01-25,IN,India,SEARO,0,0
2020-01-26,IN,India,SEARO,0,0
2020-01-27,IN,India,SEARO,0,0
2020-01-28,IN,India,SEARO,0,0
2020-01-29,IN,India,SEARO,0,0
2020-01-30,IN,India,SEARO,1,0
2020-01-31,IN,India,SEARO,4,0
2020-02-01,IN,India,SEARO,0,0
2020-02-02,IN,India,SEARO,-3,0
2020-02-03,IN,India,SEARO,1,0
2020-02-04,IN,India,SEARO,4,0
2020-02-05,IN,India,SEARO,0,0
2020-02-06,IN,India,SEARO,0,0
2020-02-07,IN,India,SEARO,0,0
2020-02-08,IN,India,SEARO,0,0
2020-02-09,IN,India,SEARO,0,0
2020-02-10,IN,India,SEARO,0,0
2020-02-11,IN,India,SEARO,0,0
2020-02-12,IN,India,SEARO,0,0
2020-02-13,IN,India,SEARO,0,0
2020-02-14,IN,India,SEARO,0,0
2020-02-15,IN,India,SEARO,0,0
2020-02-16,IN,India,SEARO,0,0
2020-02-17,IN,India,SEARO,0,0
2020-02-18,IN,India,SEARO,0,0
2020-02-19,IN,India,SEARO,0,0
2020-02-20,IN,India,SEARO,0,0
2020-02-21,IN,India,SEARO,0,0
2020-02-22,IN,India,SEARO,0,0
2020-02-23,IN,India,SEARO,0,0
2020-02-24,IN,India,SEARO,0,0
2020-02-25,IN,India,SEARO,0,0
2020-02-26,IN,India,SEARO,0,0
2020-02-27,IN,India,SEARO,0,0
2020-02-28,IN,India,SEARO,0,0
2020-02-29,IN,India,SEARO,0,0
2020-03-01,IN,India,SEARO,0,0
2020-03-02,IN,India,SEARO,-2,0
2020-03-03,IN,India,SEARO,4,0
2020-03-04,IN,India,SEARO,19,0
2020-03-05,IN,India,SEARO,1,0
2020-03-06,IN,India,SEARO,2,0
2020-03-07,IN,India,SEARO,3,0
2020-03-08,IN,India,SEARO,5,0
2020-03-09,IN,India,SEARO,5,0
2020-03-10,IN,India,SEARO,6,0
2020-03-11,IN,India,SEARO,10,0
2020-03-12,IN,India,SEARO,13,0
2020-03-13,IN,India,SEARO,8,1
2020-03-14,IN,India,SEARO,3,1
2020-03-15,IN,India,SEARO,23,0
2020-03-16,IN,India,SEARO,7,0
2020-03-17,IN,India,SEARO,23,1
2020-03-18,IN,India,SEARO,14,0
2020-03-19,IN,India,SEARO,22,1
2020-03-20,IN,India,SEARO,50,0
2020-03-21,IN,India,SEARO,60,0
2020-03-22,IN,India,SEARO,77,3
2020-03-23,IN,India,SEARO,74,2
2020-03-24,IN,India,SEARO,85,0
2020-03-25,IN,India,SEARO,87,1
2020-03-26,IN,India,SEARO,43,3
2020-03-27,IN,India,SEARO,75,4
2020-03-28,IN,India,SEARO,185,2
2020-03-29,IN,India,SEARO,70,6
2020-03-30,IN,India,SEARO,92,4
2020-03-31,IN,India,SEARO,180,3
2020-04-01,IN,India,SEARO,386,6
2020-04-02,IN,India,SEARO,328,12
2020-04-03,IN,India,SEARO,336,6
2020-04-04,IN,India,SEARO,601,12
2020-04-05,IN,India,SEARO,472,9
2020-04-06,IN,India,SEARO,693,32
2020-04-07,IN,India,SEARO,354,5
2020-04-08,IN,India,SEARO,853,35
2020-04-09,IN,India,SEARO,591,20
2020-04-10,IN,India,SEARO,547,30
2020-04-11,IN,India,SEARO,1035,40
2020-04-12,IN,India,SEARO,909,34
2020-04-13,IN,India,SEARO,796,35
2020-04-14,IN,India,SEARO,1211,31
2020-04-15,IN,India,SEARO,1076,38
2020-04-16,IN,India,SEARO,941,37
2020-04-17,IN,India,SEARO,1007,23
2020-04-18,IN,India,SEARO,991,43
2020-04-19,IN,India,SEARO,1334,27
2020-04-20,IN,India,SEARO,1553,36
2020-04-21,IN,India,SEARO,1336,47
2020-04-22,IN,India,SEARO,1383,50
2020-04-23,IN,India,SEARO,1409,41
2020-04-24,IN,India,SEARO,1684,37
2020-04-25,IN,India,SEARO,1429,57
2020-04-26,IN,India,SEARO,1990,49
2020-04-27,IN,India,SEARO,1396,48
2020-04-28,IN,India,SEARO,1543,62
2020-04-29,IN,India,SEARO,1897,73
2020-04-30,IN,India,SEARO,1718,67
2020-05-01,IN,India,SEARO,1993,73
2020-05-02,IN,India,SEARO,2293,71
2020-05-03,IN,India,SEARO,2644,83
2020-05-04,IN,India,SEARO,2553,72
2020-05-05,IN,India,SEARO,3900,195
2020-05-06,IN,India,SEARO,2958,126
2020-05-07,IN,India,SEARO,3561,89
2020-05-08,IN,India,SEARO,3390,103
2020-05-09,IN,India,SEARO,3320,95
2020-05-10,IN,India,SEARO,3277,128
2020-05-11,IN,India,SEARO,4213,97
2020-05-12,IN,India,SEARO,3604,87
2020-05-13,IN,India,SEARO,3525,122
2020-05-14,IN,India,SEARO,3722,134
2020-05-15,IN,India,SEARO,3967,100
